folder,file,frames_processed,features_computed,output_path
GroovyShrew,502020762.parquet,258012,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/GroovyShrew/502020762_features.parquet
GroovyShrew,5119542.parquet,260439,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/GroovyShrew/5119542_features.parquet
GroovyShrew,593750722.parquet,273381,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/GroovyShrew/593750722_features.parquet
GroovyShrew,768075914.parquet,168560,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/GroovyShrew/768075914_features.parquet
GroovyShrew,870599401.parquet,164777,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/GroovyShrew/870599401_features.parquet
GroovyShrew,991578442.parquet,314126,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/GroovyShrew/991578442_features.parquet
InvincibleJellyfish,1106234543.parquet,232470,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1106234543_features.parquet
InvincibleJellyfish,1108562754.parquet,196448,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1108562754_features.parquet
InvincibleJellyfish,1171931756.parquet,199626,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1171931756_features.parquet
InvincibleJellyfish,1205744881.parquet,238448,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1205744881_features.parquet
InvincibleJellyfish,1239915365.parquet,239344,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1239915365_features.parquet
InvincibleJellyfish,1266015456.parquet,234724,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1266015456_features.parquet
InvincibleJellyfish,129177073.parquet,228970,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/129177073_features.parquet
InvincibleJellyfish,1356022583.parquet,235578,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1356022583_features.parquet
InvincibleJellyfish,1386249360.parquet,238322,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1386249360_features.parquet
InvincibleJellyfish,1574549259.parquet,200256,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1574549259_features.parquet
InvincibleJellyfish,1613426084.parquet,232064,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1613426084_features.parquet
InvincibleJellyfish,1633648033.parquet,231826,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1633648033_features.parquet
InvincibleJellyfish,1641568569.parquet,228410,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1641568569_features.parquet
InvincibleJellyfish,1700300193.parquet,192500,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1700300193_features.parquet
InvincibleJellyfish,1737795006.parquet,231042,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1737795006_features.parquet
InvincibleJellyfish,1739671883.parquet,233562,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1739671883_features.parquet
InvincibleJellyfish,1792494407.parquet,239204,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/1792494407_features.parquet
InvincibleJellyfish,193645959.parquet,237650,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/193645959_features.parquet
InvincibleJellyfish,2071866786.parquet,234864,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/2071866786_features.parquet
InvincibleJellyfish,2116375223.parquet,238532,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/2116375223_features.parquet
InvincibleJellyfish,2120950784.parquet,182042,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/2120950784_features.parquet
InvincibleJellyfish,2161338.parquet,218974,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/2161338_features.parquet
InvincibleJellyfish,262394522.parquet,233884,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/262394522_features.parquet
InvincibleJellyfish,29275550.parquet,238490,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/29275550_features.parquet
InvincibleJellyfish,395110588.parquet,233702,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/395110588_features.parquet
InvincibleJellyfish,415753207.parquet,219996,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/415753207_features.parquet
InvincibleJellyfish,53935139.parquet,238952,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/53935139_features.parquet
InvincibleJellyfish,620922286.parquet,237622,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/620922286_features.parquet
InvincibleJellyfish,639121386.parquet,220430,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/639121386_features.parquet
InvincibleJellyfish,648966646.parquet,227360,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/648966646_features.parquet
InvincibleJellyfish,764405255.parquet,238070,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/764405255_features.parquet
InvincibleJellyfish,811519784.parquet,239820,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/InvincibleJellyfish/811519784_features.parquet
JovialSwallow,1096442159.parquet,122938,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1096442159_features.parquet
JovialSwallow,1098020586.parquet,117971,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1098020586_features.parquet
JovialSwallow,1164701770.parquet,119674,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1164701770_features.parquet
JovialSwallow,1212894105.parquet,117804,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1212894105_features.parquet
JovialSwallow,1231275297.parquet,111075,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1231275297_features.parquet
JovialSwallow,1337647037.parquet,119877,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1337647037_features.parquet
JovialSwallow,1350470271.parquet,115107,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1350470271_features.parquet
JovialSwallow,1395387249.parquet,112197,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1395387249_features.parquet
JovialSwallow,1436885521.parquet,118697,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1436885521_features.parquet
JovialSwallow,1446413535.parquet,120915,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1446413535_features.parquet
JovialSwallow,1494705948.parquet,118234,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1494705948_features.parquet
JovialSwallow,1558497723.parquet,116364,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1558497723_features.parquet
JovialSwallow,1562272988.parquet,122577,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1562272988_features.parquet
JovialSwallow,172389446.parquet,118071,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/172389446_features.parquet
JovialSwallow,1738679825.parquet,116865,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1738679825_features.parquet
JovialSwallow,1774713914.parquet,117488,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1774713914_features.parquet
JovialSwallow,1808343518.parquet,118725,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1808343518_features.parquet
JovialSwallow,1842945543.parquet,122953,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1842945543_features.parquet
JovialSwallow,1938183396.parquet,119375,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/1938183396_features.parquet
JovialSwallow,197599685.parquet,121339,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/197599685_features.parquet
JovialSwallow,2046347857.parquet,111884,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/2046347857_features.parquet
JovialSwallow,2052386904.parquet,122904,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/2052386904_features.parquet
JovialSwallow,2062182880.parquet,117291,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/2062182880_features.parquet
JovialSwallow,2104860485.parquet,115020,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/2104860485_features.parquet
JovialSwallow,2121118582.parquet,121524,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/2121118582_features.parquet
JovialSwallow,231479039.parquet,107820,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/231479039_features.parquet
JovialSwallow,24807360.parquet,119074,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/24807360_features.parquet
JovialSwallow,326963499.parquet,119679,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/326963499_features.parquet
JovialSwallow,383642292.parquet,112987,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/383642292_features.parquet
JovialSwallow,405720065.parquet,122464,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/405720065_features.parquet
JovialSwallow,420937257.parquet,119068,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/420937257_features.parquet
JovialSwallow,498244519.parquet,107372,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/498244519_features.parquet
JovialSwallow,530737197.parquet,118099,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/530737197_features.parquet
JovialSwallow,561469522.parquet,118406,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/561469522_features.parquet
JovialSwallow,600302154.parquet,123319,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/600302154_features.parquet
JovialSwallow,645933471.parquet,114575,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/645933471_features.parquet
JovialSwallow,670490764.parquet,116737,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/670490764_features.parquet
JovialSwallow,67652770.parquet,107430,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/67652770_features.parquet
JovialSwallow,689840236.parquet,120713,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/689840236_features.parquet
JovialSwallow,75620690.parquet,112538,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/75620690_features.parquet
JovialSwallow,762151225.parquet,121440,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/762151225_features.parquet
JovialSwallow,821473511.parquet,121551,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/821473511_features.parquet
JovialSwallow,822941934.parquet,120588,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/822941934_features.parquet
JovialSwallow,848229796.parquet,122009,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/848229796_features.parquet
JovialSwallow,856443471.parquet,116197,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/856443471_features.parquet
JovialSwallow,867736486.parquet,116470,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/867736486_features.parquet
JovialSwallow,922188635.parquet,116687,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/922188635_features.parquet
JovialSwallow,949931556.parquet,116815,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/949931556_features.parquet
JovialSwallow,962830984.parquet,115680,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/962830984_features.parquet
JovialSwallow,970336324.parquet,119941,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/970336324_features.parquet
JovialSwallow,990352516.parquet,117795,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/990352516_features.parquet
JovialSwallow,992602149.parquet,119114,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/JovialSwallow/992602149_features.parquet
LyricalHare,1023347338.parquet,274610,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/1023347338_features.parquet
LyricalHare,1117939052.parquet,334080,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/1117939052_features.parquet
LyricalHare,121552177.parquet,351620,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/121552177_features.parquet
LyricalHare,1254387004.parquet,355490,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/1254387004_features.parquet
LyricalHare,1300539709.parquet,346690,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/1300539709_features.parquet
LyricalHare,1326742968.parquet,287260,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/1326742968_features.parquet
LyricalHare,1383872208.parquet,327410,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/1383872208_features.parquet
LyricalHare,145951819.parquet,367020,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/145951819_features.parquet
LyricalHare,1516355035.parquet,352450,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/1516355035_features.parquet
LyricalHare,1633006253.parquet,379750,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/1633006253_features.parquet
LyricalHare,1675029002.parquet,308230,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/1675029002_features.parquet
LyricalHare,1814043806.parquet,347630,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/1814043806_features.parquet
LyricalHare,1859239379.parquet,290960,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/1859239379_features.parquet
LyricalHare,200061326.parquet,332330,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/200061326_features.parquet
LyricalHare,2054411054.parquet,357450,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/2054411054_features.parquet
LyricalHare,2076865965.parquet,335230,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/2076865965_features.parquet
LyricalHare,291532073.parquet,312780,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/291532073_features.parquet
LyricalHare,427791079.parquet,349760,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/427791079_features.parquet
LyricalHare,472812034.parquet,314980,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/472812034_features.parquet
LyricalHare,789316660.parquet,372840,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/789316660_features.parquet
LyricalHare,835416988.parquet,266680,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/835416988_features.parquet
LyricalHare,906127418.parquet,335990,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/LyricalHare/906127418_features.parquet
NiftyGoldfinch,101686631.parquet,80530,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/NiftyGoldfinch/101686631_features.parquet
NiftyGoldfinch,1223664597.parquet,352190,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/NiftyGoldfinch/1223664597_features.parquet
NiftyGoldfinch,1233426234.parquet,353770,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/NiftyGoldfinch/1233426234_features.parquet
NiftyGoldfinch,1269061587.parquet,274810,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/NiftyGoldfinch/1269061587_features.parquet
NiftyGoldfinch,1539947238.parquet,353020,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/NiftyGoldfinch/1539947238_features.parquet
NiftyGoldfinch,1654932902.parquet,354330,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/NiftyGoldfinch/1654932902_features.parquet
NiftyGoldfinch,1705186224.parquet,352660,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/NiftyGoldfinch/1705186224_features.parquet
NiftyGoldfinch,2103620137.parquet,353010,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/NiftyGoldfinch/2103620137_features.parquet
NiftyGoldfinch,425399867.parquet,354280,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/NiftyGoldfinch/425399867_features.parquet
NiftyGoldfinch,960582355.parquet,354540,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/NiftyGoldfinch/960582355_features.parquet
NiftyGoldfinch,984382096.parquet,352380,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/NiftyGoldfinch/984382096_features.parquet
PleasantMeerkat,1133952127.parquet,377537,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/1133952127_features.parquet
PleasantMeerkat,1266446081.parquet,290043,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/1266446081_features.parquet
PleasantMeerkat,1350372183.parquet,314580,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/1350372183_features.parquet
PleasantMeerkat,1441309015.parquet,358762,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/1441309015_features.parquet
PleasantMeerkat,1445631188.parquet,282700,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/1445631188_features.parquet
PleasantMeerkat,1450482262.parquet,353977,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/1450482262_features.parquet
PleasantMeerkat,1475649798.parquet,314874,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/1475649798_features.parquet
PleasantMeerkat,1603176175.parquet,350948,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/1603176175_features.parquet
PleasantMeerkat,1933653459.parquet,320583,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/1933653459_features.parquet
PleasantMeerkat,1986134767.parquet,362012,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/1986134767_features.parquet
PleasantMeerkat,2002810725.parquet,293913,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/2002810725_features.parquet
PleasantMeerkat,201760488.parquet,283962,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/201760488_features.parquet
PleasantMeerkat,263433603.parquet,263074,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/263433603_features.parquet
PleasantMeerkat,331245147.parquet,332369,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/331245147_features.parquet
PleasantMeerkat,372539857.parquet,336698,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/372539857_features.parquet
PleasantMeerkat,908567232.parquet,398361,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/908567232_features.parquet
PleasantMeerkat,932755484.parquet,396191,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/PleasantMeerkat/932755484_features.parquet
ReflectiveManatee,1270744933.parquet,206738,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/1270744933_features.parquet
ReflectiveManatee,1458170545.parquet,211932,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/1458170545_features.parquet
ReflectiveManatee,1663417188.parquet,200270,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/1663417188_features.parquet
ReflectiveManatee,1728439177.parquet,208348,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/1728439177_features.parquet
ReflectiveManatee,1859225348.parquet,209734,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/1859225348_features.parquet
ReflectiveManatee,1977236166.parquet,202188,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/1977236166_features.parquet
ReflectiveManatee,1986679638.parquet,206836,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/1986679638_features.parquet
ReflectiveManatee,2037289010.parquet,211232,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/2037289010_features.parquet
ReflectiveManatee,2040167035.parquet,201950,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/2040167035_features.parquet
ReflectiveManatee,2068280177.parquet,190932,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/2068280177_features.parquet
ReflectiveManatee,2115562740.parquet,202692,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/2115562740_features.parquet
ReflectiveManatee,315178669.parquet,209650,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/315178669_features.parquet
ReflectiveManatee,390030205.parquet,208138,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/390030205_features.parquet
ReflectiveManatee,498093416.parquet,208908,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/498093416_features.parquet
ReflectiveManatee,531131153.parquet,210798,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/531131153_features.parquet
ReflectiveManatee,631163660.parquet,208838,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/631163660_features.parquet
ReflectiveManatee,748834872.parquet,202706,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/748834872_features.parquet
ReflectiveManatee,828175681.parquet,217350,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/828175681_features.parquet
ReflectiveManatee,912929235.parquet,209552,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/912929235_features.parquet
ReflectiveManatee,920161729.parquet,203294,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/ReflectiveManatee/920161729_features.parquet
SparklingTapir,1086931654.parquet,178668,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1086931654_features.parquet
SparklingTapir,1105416294.parquet,126210,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1105416294_features.parquet
SparklingTapir,1127527475.parquet,239120,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1127527475_features.parquet
SparklingTapir,1264225733.parquet,249830,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1264225733_features.parquet
SparklingTapir,1320793692.parquet,221970,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1320793692_features.parquet
SparklingTapir,1323634202.parquet,133616,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1323634202_features.parquet
SparklingTapir,1324626464.parquet,66374,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1324626464_features.parquet
SparklingTapir,1467427271.parquet,248598,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1467427271_features.parquet
SparklingTapir,1481654558.parquet,199094,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1481654558_features.parquet
SparklingTapir,1500351368.parquet,22652,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1500351368_features.parquet
SparklingTapir,1517321425.parquet,177534,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1517321425_features.parquet
SparklingTapir,1565453395.parquet,225974,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1565453395_features.parquet
SparklingTapir,159008741.parquet,257460,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/159008741_features.parquet
SparklingTapir,160640380.parquet,230622,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/160640380_features.parquet
SparklingTapir,1668409009.parquet,20874,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1668409009_features.parquet
SparklingTapir,1696052337.parquet,120540,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1696052337_features.parquet
SparklingTapir,1702238292.parquet,99764,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1702238292_features.parquet
SparklingTapir,1707173618.parquet,149142,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1707173618_features.parquet
SparklingTapir,1727709528.parquet,127540,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1727709528_features.parquet
SparklingTapir,1742534206.parquet,10780,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1742534206_features.parquet
SparklingTapir,1882614402.parquet,198128,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1882614402_features.parquet
SparklingTapir,1942017841.parquet,25256,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1942017841_features.parquet
SparklingTapir,1981250306.parquet,242900,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/1981250306_features.parquet
SparklingTapir,2036366833.parquet,238014,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/2036366833_features.parquet
SparklingTapir,397029082.parquet,247520,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/397029082_features.parquet
SparklingTapir,413085535.parquet,13104,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/413085535_features.parquet
SparklingTapir,426173640.parquet,240072,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/426173640_features.parquet
SparklingTapir,432830442.parquet,188258,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/432830442_features.parquet
SparklingTapir,449008671.parquet,21532,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/449008671_features.parquet
SparklingTapir,480344368.parquet,101850,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/480344368_features.parquet
SparklingTapir,504327699.parquet,126154,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/504327699_features.parquet
